,Name,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:Head,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:LUArm,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:RHand,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop,Skeleton_25_marker:HeadTop
,ID,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,ADA090BD40,D,D,D,E32BA90BB0A511EFDFE03BCA0568F78F,E32BA90BB0A511EFDFE03BCA0568F78F,E32BA90BB0A511EFDFE03BCA0568F78F
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z
12,0.100000,0.336326,0.697813,-0.259172,0.576864,-96.352638,1509.765503,374.798553,-0.078138,0.387422,-0.604855,0.691339,-154.238647,1374.866333,239.306610,0.644082,0.713365,0.264357,0.079903,-62.506630,824.035156,637.767944,24.602291,1598.447266,382.179535,24.602291,1598.447266,382.179535
13,0.108333,0.336265,0.697499,-0.259058,0.577330,-96.216110,1509.727661,374.747498,-0.077983,0.387300,-0.605113,0.691199,-154.120041,1374.809692,239.224945,0.644105,0.713427,0.264204,0.079671,-62.328964,824.043152,637.577454,24.736248,1598.425903,382.203400,24.736248,1598.425903,382.203400
14,0.116667,0.336293,0.696891,-0.259130,0.578015,-95.987068,1509.689575,374.584839,-0.078112,0.387303,-0.605316,0.691005,-153.966461,1374.763306,239.067520,0.644096,0.713442,0.264316,0.079237,-62.114536,824.042542,637.320557,24.914259,1598.417114,382.153015,24.914259,1598.417114,382.153015
15,0.125000,0.336392,0.696814,-0.258900,0.578154,-95.908852,1509.700073,374.511963,-0.077895,0.387077,-0.605584,0.690921,-153.889450,1374.757935,238.967117,0.644293,0.713425,0.263953,0.078996,-62.032059,824.127930,637.210632,25.054663,1598.475708,382.120758,25.054663,1598.475708,382.120758
16,0.133333,0.336488,0.696251,-0.258975,0.578742,-95.673851,1509.640747,374.371613,-0.077975,0.387020,-0.605795,0.690759,-153.732422,1374.706421,238.817719,0.644412,0.713342,0.263966,0.078727,-61.860516,824.053406,636.936768,25.254431,1598.339478,382.140503,25.254431,1598.339478,382.140503
17,0.141667,0.336611,0.695939,-0.258817,0.579117,-95.494446,1509.675415,374.294647,-0.077862,0.386890,-0.606071,0.690602,-153.566956,1374.717773,238.699783,0.644549,0.713345,0.263674,0.078556,-61.807899,824.138367,636.842102,25.427151,1598.336914,382.149536,25.427151,1598.336914,382.149536
18,0.150000,0.336720,0.695473,-0.258872,0.579588,-95.294708,1509.628906,374.223206,-0.077769,0.386817,-0.606337,0.690420,-153.374969,1374.644287,238.594833,0.644735,0.713263,0.263486,0.078411,-61.740772,824.070801,636.652344,25.627678,1598.164307,382.199341,25.627678,1598.164307,382.199341
19,0.158333,0.336932,0.695054,-0.258914,0.579949,-95.082695,1509.640259,374.081604,-0.077853,0.386794,-0.606558,0.690229,-153.183914,1374.624146,238.427582,0.644913,0.713168,0.263338,0.078306,-61.693027,824.099243,636.511902,25.854670,1598.089478,382.185089,25.854670,1598.089478,382.185089
20,0.166667,0.337089,0.694802,-0.258906,0.580163,-94.942566,1509.635010,374.022827,-0.077621,0.386593,-0.606836,0.690124,-153.027878,1374.588867,238.336212,0.645189,0.713022,0.263056,0.078312,-61.718628,824.107788,636.428589,26.054234,1598.017700,382.154968,26.054234,1598.017700,382.154968
21,0.175000,0.337249,0.694203,-0.259137,0.580684,-94.661301,1509.589600,373.820160,-0.077769,0.386577,-0.607042,0.689935,-152.818207,1374.531006,238.154373,0.645377,0.712855,0.263049,0.078301,-61.675713,824.038391,636.236877,26.325506,1597.905029,382.077576,26.325506,1597.905029,382.077576
22,0.183333,0.337378,0.694176,-0.259004,0.580700,-94.512093,1509.612549,373.728394,-0.077581,0.386372,-0.607300,0.689844,-152.657852,1374.525146,238.051392,0.645644,0.712718,0.262746,0.078367,-61.753361,824.087952,636.228149,26.554697,1597.932129,381.979004,26.554697,1597.932129,381.979004
23,0.191667,0.337443,0.693733,-0.259204,0.581103,-94.224586,1509.538818,373.547241,-0.077628,0.386318,-0.607517,0.689678,-152.439667,1374.443848,237.903152,0.645860,0.712492,0.262798,0.078460,-61.774464,823.972839,636.084106,26.855347,1597.862305,381.853149,26.855347,1597.862305,381.853149
24,0.200000,0.337560,0.693523,-0.259137,0.581314,-93.979820,1509.552246,373.388062,-0.077620,0.386198,-0.607737,0.689552,-152.230286,1374.444092,237.753815,0.646081,0.712303,0.262714,0.078650,-61.871319,824.006653,636.072998,27.137487,1597.889160,381.735504,27.137487,1597.889160,381.735504
25,0.208333,0.337660,0.693157,-0.259194,0.581668,-93.766449,1509.507446,373.337646,-0.077458,0.386018,-0.607977,0.689460,-152.024612,1374.385498,237.673981,0.646432,0.712004,0.262608,0.078820,-61.985882,823.926575,636.030579,27.355259,1597.690674,381.782501,27.355259,1597.690674,381.782501
26,0.216667,0.337755,0.692642,-0.259347,0.582157,-93.502502,1509.495972,373.210602,-0.077554,0.385955,-0.608147,0.689334,-151.781464,1374.350952,237.522430,0.646720,0.711666,0.262741,0.079066,-62.055798,823.867310,635.957581,27.574528,1597.569458,381.782349,27.574528,1597.569458,381.782349
27,0.225000,0.337824,0.692434,-0.259322,0.582376,-93.334534,1509.509277,373.160156,-0.077306,0.385698,-0.608392,0.689290,-151.578308,1374.335815,237.432037,0.647111,0.711333,0.262580,0.079398,-62.231541,823.880737,636.023376,27.774782,1597.557007,381.766296,27.774782,1597.557007,381.766296
28,0.233333,0.337784,0.692079,-0.259480,0.582750,-93.028992,1509.452637,372.993011,-0.077409,0.385641,-0.608544,0.689176,-151.321945,1374.270386,237.286774,0.647442,0.710981,0.262662,0.079586,-62.312485,823.742126,635.937500,28.075722,1597.493530,381.644073,28.075722,1597.493530,381.644073
29,0.241667,0.337833,0.691929,-0.259462,0.582909,-92.825775,1509.479980,372.888092,-0.077277,0.385461,-0.608728,0.689129,-151.115891,1374.285767,237.173401,0.647781,0.710734,0.262388,0.079936,-62.494965,823.767029,636.025818,28.314392,1597.498169,381.541534,28.314392,1597.498169,381.541534
30,0.250000,0.337838,0.691499,-0.259728,0.583297,-92.561256,1509.415039,372.762512,-0.077235,0.385344,-0.608887,0.689059,-150.890442,1374.223511,237.068680,0.648130,0.710400,0.262357,0.080178,-62.623695,823.625916,635.992981,28.598673,1597.371826,381.435883,28.598673,1597.371826,381.435883
31,0.258333,0.337986,0.691181,-0.259829,0.583544,-92.308868,1509.413208,372.584045,-0.077326,0.385273,-0.609001,0.688987,-150.670044,1374.217163,236.903656,0.648399,0.710149,0.262291,0.080440,-62.753139,823.598755,636.023804,28.864660,1597.326416,381.334351,28.864660,1597.326416,381.334351
32,0.266667,0.337996,0.691057,-0.259852,0.583675,-92.121536,1509.391235,372.508942,-0.077101,0.385088,-0.609165,0.688970,-150.464279,1374.188110,236.829041,0.648847,0.709885,0.261783,0.080814,-62.948002,823.538513,636.123718,29.098780,1597.300171,381.230225,29.098780,1597.300171,381.230225
33,0.275000,0.337971,0.690827,-0.259963,0.583911,-91.809326,1509.342163,372.312958,-0.077194,0.385067,-0.609260,0.688888,-150.205414,1374.143188,236.671371,0.649234,0.709554,0.261651,0.081037,-63.056110,823.419800,636.099121,29.378168,1597.247070,381.095703,29.378168,1597.247070,381.095703
34,0.283333,0.338048,0.690641,-0.259919,0.584107,-91.627670,1509.369507,372.236633,-0.076968,0.384884,-0.609401,0.688891,-150.004349,1374.153809,236.589294,0.649687,0.709282,0.261133,0.081457,-63.271061,823.414734,636.267700,29.571171,1597.226685,381.037781,29.571171,1597.226685,381.037781
35,0.291667,0.338067,0.690282,-0.260094,0.584442,-91.357422,1509.319214,372.082123,-0.076955,0.384835,-0.609486,0.688845,-149.761597,1374.097656,236.466141,0.650056,0.708994,0.260903,0.081760,-63.388184,823.255127,636.270386,29.845829,1597.124146,380.944641,29.845829,1597.124146,380.944641
36,0.300000,0.338710,0.689082,-0.260012,0.585522,-91.285164,1509.371948,372.152618,-0.076828,0.384679,-0.609546,0.688892,-149.592194,1374.115845,236.377213,0.650287,0.708810,0.260715,0.082115,-63.546448,823.241821,636.389709,29.380644,1596.537476,381.733826,29.380644,1596.537476,381.733826
37,0.308333,0.338816,0.688701,-0.260184,0.585832,-91.107391,1509.365967,372.071533,-0.076667,0.384536,-0.609641,0.688907,-149.370712,1374.083008,236.278244,0.650592,0.708551,0.260552,0.082455,-63.722103,823.154175,636.484558,29.684900,1596.552979,381.582611,29.684900,1596.552979,381.582611
38,0.316667,0.338719,0.688671,-0.260537,0.585766,-90.819374,1509.352051,371.848969,-0.076680,0.384488,-0.609690,0.688888,-149.108246,1374.065796,236.123260,0.650823,0.708292,0.260566,0.082817,-63.853951,823.098877,636.548218,30.299276,1596.687744,381.083191,30.299276,1596.687744,381.083191
39,0.325000,0.338520,0.688987,-0.260624,0.585470,-90.577095,1509.354736,371.683533,-0.076449,0.384313,-0.609792,0.688922,-148.865631,1374.066406,236.018723,0.651080,0.708079,0.260332,0.083344,-64.057442,823.089111,636.712830,30.799141,1596.913086,380.626831,30.799141,1596.913086,380.626831
40,0.333333,0.338293,0.689107,-0.260651,0.585448,-90.231651,1509.282471,371.437469,-0.076437,0.384262,-0.609799,0.688945,-148.599350,1374.018433,235.880402,0.651272,0.707799,0.260496,0.083709,-64.159843,822.984314,636.749878,31.170300,1596.979126,380.343445,31.170300,1596.979126,380.343445
41,0.341667,0.338967,0.687839,-0.260379,0.586670,-90.196541,1509.344360,371.573639,-0.076154,0.384022,-0.609811,0.689100,-148.439499,1374.046143,235.820236,0.651538,0.707587,0.260222,0.084287,-64.329506,823.021667,636.931091,30.516550,1596.341187,381.358521,30.516550,1596.341187,381.358521
42,0.350000,0.339113,0.687380,-0.260535,0.587055,-90.031815,1509.325317,371.512390,-0.075986,0.383854,-0.609827,0.689198,-148.215317,1373.996826,235.725418,0.651787,0.707321,0.260188,0.084689,-64.445374,822.943237,637.005981,30.709482,1596.239868,381.315155,30.709482,1596.239868,381.315155
43,0.358333,0.339164,0.687159,-0.260704,0.587208,-89.831779,1509.345825,371.402435,-0.075867,0.383736,-0.609827,0.689277,-147.974716,1373.994019,235.602859,0.652011,0.707079,0.260111,0.085224,-64.555511,822.963745,637.124634,30.996199,1596.250488,381.164856,30.996199,1596.250488,381.164856
44,0.366667,0.339212,0.686894,-0.260763,0.587465,-89.681129,1509.344116,371.384583,-0.075567,0.383519,-0.609852,0.689408,-147.757645,1373.968262,235.550873,0.652254,0.706852,0.259967,0.085689,-64.684959,822.961060,637.270935,31.125797,1596.196167,381.208649,31.125797,1596.196167,381.208649
45,0.375000,0.339238,0.686470,-0.261082,0.587803,-89.425301,1509.314087,371.257751,-0.075567,0.383474,-0.609809,0.689471,-147.503281,1373.934326,235.437515,0.652398,0.706625,0.260110,0.086026,-64.730331,822.925537,637.313416,31.437431,1596.126587,381.051697,31.437431,1596.126587,381.051697
46,0.383333,0.339334,0.686397,-0.261003,0.587868,-89.277222,1509.340942,371.257141,-0.075290,0.383267,-0.609812,0.689614,-147.286713,1373.944580,235.390060,0.652606,0.706448,0.259927,0.086454,-64.839211,822.993530,637.480469,31.564392,1596.134888,381.119476,31.564392,1596.134888,381.119476
47,0.391667,0.339344,0.686067,-0.261293,0.588119,-89.020409,1509.282349,371.156281,-0.075240,0.383204,-0.609759,0.689701,-147.033386,1373.897339,235.306717,0.652746,0.706261,0.260025,0.086627,-64.863327,822.931030,637.516724,31.877882,1596.037231,380.983856,31.877882,1596.037231,380.983856
48,0.400000,0.339474,0.685804,-0.261381,0.588311,-88.815132,1509.285400,371.098969,-0.075071,0.383051,-0.609725,0.689835,-146.801010,1373.905640,235.224426,0.652896,0.706172,0.259760,0.087021,-64.927475,823.006348,637.665405,32.121483,1596.040527,380.966644,32.121483,1596.040527,380.966644
49,0.408333,0.339576,0.685526,-0.261491,0.588528,-88.595314,1509.236572,371.057953,-0.074895,0.382893,-0.609691,0.689972,-146.563431,1373.865967,235.171234,0.653018,0.706081,0.259621,0.087257,-64.950287,822.985657,637.744934,32.348450,1595.926147,380.991364,32.348450,1595.926147,380.991364
50,0.416667,0.339671,0.685190,-0.261753,0.588747,-88.317833,1509.195435,370.960114,-0.074874,0.382817,-0.609615,0.690083,-146.308899,1373.848267,235.085251,0.653066,0.706035,0.259577,0.087398,-64.933998,823.003967,637.800720,32.736942,1595.857544,380.878815,32.736942,1595.857544,380.878815
51,0.425000,0.339875,0.684850,-0.261783,0.589012,-88.117317,1509.165527,370.978973,-0.074619,0.382618,-0.609584,0.690248,-146.088608,1373.837646,235.058807,0.653127,0.706027,0.259380,0.087593,-64.955444,823.061768,637.935974,32.960430,1595.786987,381.010223,32.960430,1595.786987,381.010223
52,0.433333,0.340077,0.684397,-0.262168,0.589251,-87.807610,1509.079102,370.885437,-0.074618,0.382562,-0.609483,0.690369,-145.832382,1373.794189,234.983932,0.653119,0.705987,0.259497,0.087634,-64.882545,823.028809,637.945190,33.384327,1595.621094,380.904114,33.384327,1595.621094,380.904114
53,0.441667,0.340331,0.684180,-0.262180,0.589351,-87.588593,1509.066772,370.886749,-0.074406,0.382375,-0.609447,0.690527,-145.600052,1373.805420,234.943665,0.653112,0.706014,0.259368,0.087851,-64.860565,823.125427,638.076843,33.658886,1595.564819,380.991730,33.658886,1595.564819,380.991730
54,0.450000,0.340539,0.683701,-0.262488,0.589649,-87.276421,1508.984009,370.837524,-0.074295,0.382264,-0.609406,0.690637,-145.322723,1373.763794,234.896637,0.653086,0.705989,0.259492,0.087876,-64.776749,823.100464,638.098450,34.023899,1595.371826,380.975708,34.023899,1595.371826,380.975708
55,0.458333,0.340812,0.683395,-0.262682,0.589760,-86.953896,1508.950806,370.791870,-0.074160,0.382127,-0.609377,0.690753,-145.035538,1373.774048,234.837112,0.653039,0.705986,0.259572,0.088013,-64.686623,823.186035,638.169128,34.440186,1595.309326,380.964630,34.440186,1595.309326,380.964630
56,0.466667,0.341137,0.683092,-0.262806,0.589868,-86.655754,1508.896973,370.821991,-0.073895,0.381946,-0.609368,0.690889,-144.768051,1373.768677,234.832321,0.653054,0.705971,0.259538,0.088123,-64.606133,823.236450,638.251282,34.763283,1595.140991,381.096375,34.763283,1595.140991,381.096375
57,0.475000,0.341448,0.682734,-0.263134,0.589956,-86.248039,1508.828491,370.744598,-0.073951,0.381936,-0.609292,0.690956,-144.454727,1373.760620,234.755127,0.653028,0.705910,0.259747,0.088188,-64.448776,823.274109,638.248901,35.311871,1594.965454,381.034485,35.311871,1594.965454,381.034485
58,0.483333,0.341913,0.682340,-0.263176,0.590123,-85.917175,1508.799561,370.802582,-0.073699,0.381749,-0.609320,0.691061,-144.165482,1373.782349,234.740707,0.653068,0.705891,0.259634,0.088383,-64.350006,823.397034,638.350159,35.696922,1594.836060,381.263275,35.696922,1594.836060,381.263275
59,0.491667,0.342259,0.681818,-0.263565,0.590354,-85.430702,1508.695435,370.735413,-0.073631,0.381701,-0.609340,0.691077,-143.800949,1373.757202,234.672394,0.653074,0.705820,0.259818,0.088358,-64.150360,823.404785,638.305481,36.326496,1594.630859,381.204987,36.326496,1594.630859,381.204987
60,0.500000,0.342704,0.681461,-0.263714,0.590440,-84.973495,1508.651001,370.739716,-0.073376,0.381568,-0.609426,0.691102,-143.427460,1373.785034,234.632278,0.653100,0.705808,0.259773,0.088391,-63.984318,823.544495,638.362488,36.868279,1594.530151,381.293030,36.868279,1594.530151,381.293030
61,0.508333,0.343057,0.681148,-0.263899,0.590514,-84.474670,1508.542969,370.747925,-0.073146,0.381488,-0.609516,0.691091,-143.036270,1373.752930,234.615479,0.653127,0.705777,0.259843,0.088237,-63.783081,823.574524,638.351135,37.424679,1594.331787,381.376404,37.424679,1594.331787,381.376404
62,0.516667,0.343480,0.680795,-0.264127,0.590574,-83.906723,1508.455688,370.722290,-0.073043,0.381490,-0.609599,0.691028,-142.606308,1373.751953,234.563034,0.653100,0.705796,0.259900,0.088119,-63.532055,823.671753,638.328918,38.163570,1594.167480,381.427582,38.163570,1594.167480,381.427582
63,0.525000,0.343968,0.680370,-0.264191,0.590750,-83.370331,1508.375488,370.797638,-0.072689,0.381372,-0.609763,0.690985,-142.177902,1373.758179,234.565689,0.653117,0.705853,0.259755,0.087957,-63.340008,823.792847,638.360474,38.759098,1594.007202,381.665710,38.759098,1594.007202,381.665710
64,0.533333,0.344451,0.679628,-0.264617,0.591133,-82.683739,1508.241821,370.749451,-0.072591,0.381397,-0.609895,0.690866,-141.678467,1373.734619,234.504608,0.653016,0.705877,0.260107,0.087478,-63.041477,823.826538,638.207214,39.578918,1593.734619,381.709900,39.578918,1593.734619,381.709900
65,0.541667,0.345017,0.679237,-0.264709,0.591210,-82.062881,1508.191406,370.806580,-0.072209,0.381291,-0.610113,0.690771,-141.181854,1373.776855,234.496063,0.653006,0.705938,0.260093,0.087094,-62.825455,823.990479,638.202026,40.266369,1593.581543,381.903534,40.266369,1593.581543,381.903534
66,0.550000,0.345492,0.678728,-0.265068,0.591357,-81.338669,1508.069214,370.808838,-0.071927,0.381244,-0.610346,0.690621,-140.633713,1373.760864,234.482498,0.652998,0.705930,0.260314,0.086565,-62.544285,824.019653,638.065308,41.117771,1593.282227,381.981812,41.117771,1593.282227,381.981812
67,0.558333,0.346142,0.678123,-0.265444,0.591502,-80.604813,1507.995239,370.808990,-0.071597,0.381154,-0.610612,0.690470,-140.079605,1373.802246,234.449539,0.652981,0.705983,0.260355,0.086136,-62.280476,824.169495,638.003906,42.005344,1593.063354,382.093048,42.005344,1593.063354,382.093048
68,0.566667,0.346834,0.677542,-0.265763,0.591618,-79.887505,1507.892212,370.878906,-0.071054,0.380964,-0.610946,0.690336,-139.522583,1373.816040,234.467087,0.653044,0.706046,0.260187,0.085642,-62.030300,824.268799,637.948242,42.825302,1592.727173,382.310150,42.825302,1592.727173,382.310150
69,0.575000,0.347483,0.677010,-0.266379,0.591570,-79.072884,1507.765747,370.855713,-0.070693,0.380883,-0.611250,0.690148,-138.924988,1373.821655,234.439758,0.653085,0.706129,0.260046,0.085078,-61.706871,824.359314,637.821167,43.882366,1592.356567,382.272308,43.882366,1592.356567,382.272308
70,0.583333,0.348293,0.676426,-0.266732,0.591603,-78.308556,1507.674438,370.944244,-0.070012,0.380650,-0.611663,0.689981,-138.326584,1373.856323,234.462784,0.653175,0.706256,0.259594,0.084709,-61.448036,824.520447,637.789734,44.834652,1592.044312,382.535645,44.834652,1592.044312,382.535645
71,0.591667,0.349083,0.675745,-0.267495,0.591571,-77.424179,1507.499634,370.933167,-0.069564,0.380552,-0.612042,0.689743,-137.690628,1373.832520,234.447540,0.653232,0.706292,0.259536,0.084148,-61.110733,824.542419,637.618530,45.909527,1591.558350,382.528992,45.909527,1591.558350,382.528992
72,0.600000,0.349981,0.675086,-0.268025,0.591553,-76.553261,1507.377319,370.994049,-0.068925,0.380359,-0.612495,0.689511,-137.042694,1373.860352,234.457794,0.653341,0.706309,0.259353,0.083725,-60.808598,824.688965,637.559265,47.031666,1591.193726,382.716339,47.031666,1591.193726,382.716339
73,0.608333,0.350852,0.674361,-0.268841,0.591494,-75.631302,1507.190552,371.047363,-0.068260,0.380141,-0.612961,0.689284,-136.372330,1373.836060,234.505173,0.653460,0.706261,0.259386,0.083095,-60.433178,824.732544,637.414062,48.184654,1590.633057,382.779236,48.184654,1590.633057,382.779236
74,0.616667,0.351834,0.673713,-0.269760,0.591231,-74.667076,1507.030029,371.062195,-0.067674,0.379955,-0.613415,0.689041,-135.678497,1373.849731,234.527527,0.653521,0.706245,0.259487,0.082430,-59.973240,824.846741,637.251953,49.456627,1590.110718,382.826202,49.456627,1590.110718,382.826202
75,0.625000,0.352884,0.673104,-0.270511,0.590955,-73.714348,1506.856079,371.169708,-0.066816,0.379643,-0.613951,0.688819,-134.974838,1373.852295,234.601166,0.653721,0.706225,0.259264,0.081709,-59.529156,824.975891,637.157288,50.678535,1589.574097,383.014252,50.678535,1589.574097,383.014252
76,0.633333,0.353983,0.672414,-0.271724,0.590526,-72.628479,1506.628662,371.141144,-0.066150,0.379441,-0.614449,0.688550,-134.220596,1373.837524,234.609451,0.653960,0.706127,0.259249,0.080690,-58.946400,825.038940,636.940796,52.135242,1588.928345,382.913757,52.135242,1588.928345,382.913757
77,0.641667,0.355276,0.671620,-0.272785,0.590163,-71.563812,1506.430786,371.210632,-0.065149,0.379099,-0.615028,0.688317,-133.468933,1373.865479,234.655685,0.654298,0.706077,0.258903,0.079490,-58.368252,825.237366,636.823059,53.551464,1588.337402,383.047913,53.551464,1588.337402,383.047913
78,0.650000,0.356576,0.670951,-0.274137,0.589515,-70.377708,1506.158691,371.216278,-0.064266,0.378869,-0.615578,0.688035,-132.667328,1373.848145,234.685425,0.654709,0.705967,0.258686,0.077768,-57.611347,825.347534,636.565613,55.200401,1587.576660,383.007660,55.200401,1587.576660,383.007660
79,0.658333,0.358116,0.670164,-0.275625,0.588781,-69.166092,1505.932983,371.244415,-0.063237,0.378599,-0.616137,0.687778,-131.854111,1373.897461,234.725159,0.655201,0.705898,0.258192,0.075873,-56.797729,825.601257,636.400635,56.909569,1586.874634,382.967163,56.909569,1586.874634,382.967163
